ID,ID2,OBJECTID,GISJOIN,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,SHAPE_AREA,SHAPE_LEN,AreaI,Geo_FIPS,Area Name,Qualifying Area Name,Land Area,Summary Level,FIPS,State FIPS,County FIPS,Total Population,Total Area in Square Miles,"Urban Population of Places With 2,500 People and Over","Urban Population of Cities With 25,000 People and Over",White Population,White: Male,White: Female,Colored Population,Colored: Male,Colored: Female,Free Colored Population,Free Colored: Male,Free Colored: Female,Slave Population,Slave: Male,Slave: Female,Percent Pop Urban,Percent Pop Place or Town,Percent Pop Slave ,Percent Pop Free of Color
"18920","66697","712","3600010","1860",Albany,"360","0010","13","10",ALBANY,New York,1380992937.59,166295.275866,1380992800.12242,"3600010",Albany County                 ,"Albany County, New York","533.2044","050","3600010","360","0010","113917","533.204354767251","79987","62367","112978","55516","57462","938","450","488","938","450","488","0","0","0",54.7477549443893,70.2151566491393,0,0.82340651526989
"18921","66698","713","3600030","1860",Allegany,"360","0030","13","30",ALLEGANY,New York,2679115191.01,210692.536183,2679115413.40312,"3600030",Allegany County               ,"Allegany County, New York","1034.412","050","3600030","360","0030","41881","1034.41215945866","0","0","41617","21210","20407","264","132","132","264","132","132","0","0","0",0,0,0,0.63035744132184
"18922","66699","1383","3600070","1860",Broome,"360","0070","13","70",BROOME,New York,1853029454.26,227834.855289,1853030639.81459,"3600070",Broome County                 ,"Broome County, New York","715.4587","050","3600070","360","0070","35906","715.458672980378","8325","0","35442","17862","17580","464","222","242","464","222","242","0","0","0",0,23.1855400211664,0,1.29226313151005
"18923","66700","1384","3600090","1860",Cattaraugus,"360","0090","13","90",CATTARAUGUS,New York,3424588922.53,273141.975042,3424590275.71258,"3600090",Cattaraugus County            ,"Cattaraugus County, New York","1322.241","050","3600090","360","0090","43886","1322.24117667632","0","0","43735","22677","21058","151","79","72","151","79","72","0","0","0",0,0,0,0.344073280772912
"18924","66701","1385","3600110","1860",Cayuga,"360","0110","13","110",CAYUGA,New York,1901589371.81,259666.385516,1901589331.63963,"3600110",Cayuga County                 ,"Cayuga County, New York","734.2078","050","3600110","360","0110","55767","734.207761987295","10986","0","55316","28017","27299","451","238","213","451","238","213","0","0","0",0,19.6998224756576,0,0.808722004052576
"18925","66702","1386","3600130","1860",Chautauqua,"360","0130","13","130",CHAUTAUQUA,New York,2809825889.39,228759.821551,2809826478.77263,"3600130",Chautauqua County             ,"Chautauqua County, New York","1084.880","050","3600130","360","0130","58422","1084.87984230757","3155","0","58213","29670","28543","205","99","106","205","99","106","0","0","0",0,5.40036287699839,0,0.350895210708295
"18926","66703","1387","3600150","1860",Chemung,"360","0150","13","150",CHEMUNG,New York,1063925245.37,146455.122241,1063925747.59116,"3600150",Chemung County                ,"Chemung County, New York","410.7838","050","3600150","360","0150","26917","410.783834251962","0","0","26345","13243","13102","572","294","278","572","294","278","0","0","0",0,0,0,2.12505108295872
"18927","66704","1388","3600170","1860",Chenango,"360","0170","13","170",CHENANGO,New York,2327599854.36,224733.687656,2327599558.80573,"3600170",Chenango County               ,"Chenango County, New York","898.6913","050","3600170","360","0170","40934","898.691329056482","0","0","40671","20251","20420","263","125","138","263","125","138","0","0","0",0,0,0,0.642497679190893
"18928","66705","1389","3600190","1860",Clinton,"360","0190","13","190",CLINTON,New York,2894566551.04,234811.84677,2894565622.16107,"3600190",Clinton County                ,"Clinton County, New York","1117.598","050","3600190","360","0190","45735","1117.59839472573","3032","0","45607","23335","22272","128","90","38","128","90","38","0","0","0",0,6.62949600962064,0,0.279873182464196
"18929","66706","1390","3600210","1860",Columbia,"360","0210","13","210",COLUMBIA,New York,1679000139.91,184446.846311,1679001220.827,"3600210",Columbia County               ,"Columbia County, New York","648.2656","050","3600210","360","0210","47172","648.265578980553","7187","0","45792","22450","23342","1380","639","741","1380","639","741","0","0","0",0,15.2357330619859,0,2.92546425845841
"18930","66707","1391","3600230","1860",Cortland,"360","0230","13","230",CORTLAND,New York,1298921149.74,146099.981549,1298920986.06094,"3600230",Cortland County               ,"Cortland County, New York","501.5163","050","3600230","360","0230","26294","501.516260285376","0","0","26278","13108","13170","16","13","3","16","13","3","0","0","0",0,0,0,0.0608503841180497
"18931","66708","1392","3600250","1860",Delaware,"360","0250","13","250",DELAWARE,New York,3802175878.68,282508.502166,3802177637.32506,"3600250",Delaware County               ,"Delaware County, New York","1468.028","050","3600250","360","0250","42465","1468.02831565607","0","0","42279","21455","20824","186","95","91","186","95","91","0","0","0",0,0,0,0.438007771105616
"18932","66709","2036","3600270","1860",Dutchess,"360","0270","13","270",DUTCHESS,New York,2134665327.16,221705.92742,2134739610.93279,"3600270",Dutchess County               ,"Dutchess County, New York","824.1989","050","3600270","360","0270","64941","824.198891558917","14726","0","62890","31069","31821","2051","969","1082","2051","969","1082","0","0","0",0,22.6759674165781,0,3.1582513358279
"18933","66710","1393","3600290","1860",Erie,"360","0290","13","290",ERIE,New York,2710423042.8,347590.14793,2710422443.33534,"3600290",Erie County                   ,"Erie County, New York","1046.500","050","3600290","360","0290","141971","1046.50018862843","81129","81129","141093","71091","70002","878","458","420","878","458","420","0","0","0",57.1447690021202,57.1447690021202,0,0.618436159497362
"18934","66711","1914","3600310","1860",Essex,"360","0310","13","310",ESSEX,New York,5025349631.56,323303.829448,5025354250.42624,"3600310",Essex County                  ,"Essex County, New York","1940.298","050","3600310","360","0310","28214","1940.29834247517","0","0","28091","14478","13613","123","62","61","123","62","61","0","0","0",0,0,0,0.435953781810449
"18935","66712","1394","3600330","1860",Franklin,"360","0330","13","330",FRANKLIN,New York,4391853604.21,316942.868651,4391854367.60899,"3600330",Franklin County               ,"Franklin County, New York","1695.704","050","3600330","360","0330","30837","1695.70415859741","0","0","30818","15670","15148","19","11","8","19","11","8","0","0","0",0,0,0,0.0616142945163278
"18936","66713","1395","3600350","1860",Fulton,"360","0350","13","350",FULTON,New York,1380182590.29,175365.468214,1380181252.27561,"3600350",Fulton County                 ,"Fulton County, New York","532.8915","050","3600350","360","0350","24162","532.891477925181","0","0","23977","11826","12151","185","97","88","185","97","88","0","0","0",0,0,0,0.765665093949176
"18937","66714","1396","3600370","1860",Genesee,"360","0370","13","370",GENESEE,New York,1282894463.2,155233.935225,1282894735.32912,"3600370",Genesee County                ,"Genesee County, New York","495.3283","050","3600370","360","0370","32189","495.328322010666","2560","0","32105","16204","15901","84","45","39","84","45","39","0","0","0",0,7.95302743173134,0,0.260958712603685
"18938","66715","1397","3600390","1860",Greene,"360","0390","13","390",GREENE,New York,1704542562.69,189317.156713,1704544454.961,"3600390",Greene County                 ,"Greene County, New York","658.1276","050","3600390","360","0390","31930","658.127563562002","0","0","31111","15440","15671","819","396","423","819","396","423","0","0","0",0,0,0,2.56498590667084
"18939","66716","1398","3600410","1860",Hamilton,"360","0410","13","410",HAMILTON,New York,4620299986.32,294919.527535,4620293761.9489,"3600410",Hamilton County               ,"Hamilton County, New York","1783.908","050","3600410","360","0410","3024","1783.90779994582","0","0","3019","1660","1359","3","2","1","3","2","1","0","0","0",0,0,0,0.0992063492063492
"18940","66717","1399","3600430","1860",Herkimer,"360","0430","13","430",HERKIMER,New York,3777096393.5,388896.229061,3777096034.06699,"3600430",Herkimer County               ,"Herkimer County, New York","1458.345","050","3600430","360","0430","40561","1458.34507228146","0","0","40309","20373","19936","251","128","123","251","128","123","0","0","0",0,0,0,0.618821034984345
"18941","66718","1400","3600450","1860",Jefferson,"360","0450","13","450",JEFFERSON,New York,3336998352.26,738363.135849,3336998951.86893,"3600450",Jefferson County              ,"Jefferson County, New York","1288.422","050","3600450","360","0450","69825","1288.42226838703","0","0","69611","34898","34713","209","102","107","209","102","107","0","0","0",0,0,0,0.299319727891156
"18942","66719","1401","3600470","1860",Kings,"360","0470","13","470",KINGS,New York,179497245.621,105486.785915,179497241.197845,"3600470",Kings County                  ,"Kings County, New York","69.3043 ","050","3600470","360","0470","279122","69.3042740688214","266661","266661","274123","131359","142764","4999","2253","2746","4999","2253","2746","0","0","0",95.5356439119811,95.5356439119811,0,1.79097312286384
"18943","66720","1402","3600490","1860",Lewis,"360","0490","13","490",LEWIS,New York,3340760187.34,255672.979369,3340759350.40731,"3600490",Lewis County                  ,"Lewis County, New York","1289.875","050","3600490","360","0490","28580","1289.87472103322","0","0","28541","14886","13655","39","22","17","39","22","17","0","0","0",0,0,0,0.136459062281316
"18944","66721","1403","3600510","1860",Livingston,"360","0510","13","510",LIVINGSTON,New York,1658988071.25,235043.027172,1658988041.10054,"3600510",Livingston County             ,"Livingston County, New York","640.5389","050","3600510","360","0510","39546","640.538876064871","0","0","39362","19809","19553","184","93","91","184","93","91","0","0","0",0,0,0,0.46528093865372
"18945","66722","1404","3600530","1860",Madison,"360","0530","13","530",MADISON,New York,1713368918.45,249419.751372,1713369362.42901,"3600530",Madison County                ,"Madison County, New York","661.5354","050","3600530","360","0530","43545","661.53543857704","0","0","43160","21565","21595","300","135","165","300","135","165","0","0","0",0,0,0,0.688942473303479
"18946","66723","1915","3600550","1860",Monroe,"360","0550","13","550",MONROE,New York,1725823520.66,211581.179851,1725823698.82969,"3600550",Monroe County                 ,"Monroe County, New York","666.3442","050","3600550","360","0550","100648","666.344187379807","48204","48204","100081","49861","50220","567","288","279","567","288","279","0","0","0",47.8936491534854,47.8936491534854,0,0.563349495270646
"18947","66724","1405","3600570","1860",Montgomery,"360","0570","13","570",MONTGOMERY,New York,1062725486.65,148609.029723,1062725538.49229,"3600570",Montgomery County             ,"Montgomery County, New York","410.3206","050","3600570","360","0570","30866","410.320604819891","0","0","30509","15483","15026","357","168","189","357","168","189","0","0","0",0,0,0,1.1566124538327
"18948","66725","1326","3600610","1860",New York,"360","0610","13","610",NEW YORK,New York,59463302.5454,96650.252711,59463294.214484,"3600610",New York County               ,"New York County, New York","22.9589 ","050","3600610","360","0610","813669","22.9589094940491","813669","813669","801088","391521","409567","12574","5468","7106","12574","5468","7106","0","0","0",100,100,0,1.54534583473132
"18949","66726","1406","3600630","1860",Niagara,"360","0630","13","630",NIAGARA,New York,1357143937.72,212861.38587,1357143158.90778,"3600630",Niagara County                ,"Niagara County, New York","523.9962","050","3600630","360","0630","50399","523.996204427454","10871","0","49882","24954","24928","517","303","214","517","303","214","0","0","0",0,21.5698724181035,0,1.02581400424612
"18950","66727","1407","3600650","1860",Oneida,"360","0650","13","650",ONEIDA,New York,3255873814.89,302559.495397,3255872695.06624,"3600650",Oneida County                 ,"Oneida County, New York","1257.100","050","3600650","360","0650","105202","1257.0999093606","26113","0","104563","51816","52747","638","305","333","638","305","333","0","0","0",0,24.821771449212,0,0.606452348814661
"18951","66728","1408","3600670","1860",Onondaga,"360","0670","13","670",ONONDAGA,New York,2086720266.61,234914.084323,2086720738.91045,"3600670",Onondaga County               ,"Onondaga County, New York","805.6872","050","3600670","360","0670","90686","805.687200167177","28119","28119","90131","45445","44686","555","276","279","555","276","279","0","0","0",31.0069911562976,31.0069911562976,0,0.612001852546148
"18952","66729","1409","3600690","1860",Ontario,"360","0690","13","690",ONTARIO,New York,1715665091.97,215056.61144,1715665239.80909,"3600690",Ontario County                ,"Ontario County, New York","662.4220","050","3600690","360","0690","44563","662.421996130551","4822","0","43924","22077","21847","639","283","356","639","283","356","0","0","0",0,10.8206359535938,0,1.43392500504903
"18953","66730","1410","3600710","1860",Orange,"360","0710","13","710",ORANGE,New York,2171806581.04,221800.390371,2171808940.30671,"3600710",Orange County                 ,"Orange County, New York","838.5392","050","3600710","360","0710","63812","838.539209869952","12578","0","61700","30645","31055","2112","1028","1084","2112","1028","1084","0","0","0",0,19.7110261392841,0,3.30972230928352
"18954","66731","1411","3600730","1860",Orleans,"360","0730","13","730",ORLEANS,New York,1018200300.7,130123.981017,1018200364.63449,"3600730",Orleans County                ,"Orleans County, New York","393.1293","050","3600730","360","0730","28717","393.129334394719","2970","0","28586","14542","14044","131","62","69","131","62","69","0","0","0",0,10.3423059511787,0,0.456175784378591
"18955","66732","1412","3600750","1860",Oswego,"360","0750","13","750",OSWEGO,New York,2628523169.57,297328.65595,2628523534.35523,"3600750",Oswego County                 ,"Oswego County, New York","1014.878","050","3600750","360","0750","75958","1014.8784707525","16816","0","75623","39059","36564","335","175","160","335","175","160","0","0","0",0,22.1385502514547,0,0.441033202559309
"18956","66733","1413","3600770","1860",Otsego,"360","0770","13","770",OTSEGO,New York,2629077884.25,273752.58533,2629078508.48865,"3600770",Otsego County                 ,"Otsego County, New York","1015.093","050","3600770","360","0770","50157","1015.09264728808","0","0","49950","24911","25039","207","113","94","207","113","94","0","0","0",0,0,0,0.412704109097434
"18957","66734","1414","3600790","1860",Putnam,"360","0790","13","790",PUTNAM,New York,640815578.245,110603.243592,640741352.02997,"3600790",Putnam County                 ,"Putnam County, New York","247.4203","050","3600790","360","0790","14002","247.420278281228","2770","0","13819","6852","6967","183","97","86","183","97","86","0","0","0",0,19.7828881588345,0,1.30695614912155
"18958","66735","1415","3600810","1860",Queens,"360","0810","13","810",QUEENS,New York,1041509711.47,770809.042245,1041510011.79992,"3600810",Queens County                 ,"Queens County, New York","402.1291","050","3600810","360","0810","57391","402.129148218034","0","0","54004","27488","26516","3387","1682","1705","3387","1682","1705","0","0","0",0,0,0,5.9016222055723
"18959","66736","1416","3600830","1860",Rensselaer,"360","0830","13","830",RENSSELAER,New York,1723331849,177492.396257,1723332258.05874,"3600830",Rensselaer County             ,"Rensselaer County, New York","665.3821","050","3600830","360","0830","86328","665.382147572362","39235","39235","85267","41870","43397","1058","511","547","1058","511","547","0","0","0",45.4487535909554,45.4487535909554,0,1.22555833565008
"18960","66737","1916","3600850","1860",Richmond,"360","0850","13","850",RICHMOND,New York,152308395.516,79066.243371,152308417.738582,"3600850",Richmond County               ,"Richmond County, New York","58.8066 ","050","3600850","360","0850","25492","58.8066003425535","0","0","24833","12236","12597","659","312","347","659","312","347","0","0","0",0,0,0,2.58512474501805
"18961","66738","1417","3600870","1860",Rockland,"360","0870","13","870",ROCKLAND,New York,463273475.041,112281.864465,463271307.597127,"3600870",Rockland County               ,"Rockland County, New York","178.8709","050","3600870","360","0870","22492","178.870888920763","2723","0","21943","11583","10360","549","269","280","549","269","280","0","0","0",0,12.106526765072,0,2.44086786412947
"18962","66739","1418","3600890","1860",St. Lawrence,"360","0890","13","890",ST LAWRENCE,New York,7155621139.12,564708.273302,7155624099.43968,"3600890",St. Lawrence County           ,"St. Lawrence County, New York","2762.801","050","3600890","360","0890","83689","2762.80077080027","7409","0","83628","42424","41204","59","28","31","59","28","31","0","0","0",0,8.85301533056913,0,0.0704991097993763
"18963","66740","1327","3600910","1860",Saratoga,"360","0910","13","910",SARATOGA,New York,2185178641.83,244183.87332,2185178033.12612,"3600910",Saratoga County               ,"Saratoga County, New York","843.7022","050","3600910","360","0910","51729","843.702191411251","0","0","51038","25233","25805","691","312","379","691","312","379","0","0","0",0,0,0,1.3358077674032
"18964","66741","1419","3600930","1860",Schenectady,"360","0930","13","930",SCHENECTADY,New York,542915613.988,118061.222588,542915616.888286,"3600930",Schenectady County            ,"Schenectady County, New York","209.6209","050","3600930","360","0930","20002","209.620890715577","9579","0","19758","9897","9861","241","107","134","241","107","134","0","0","0",0,47.8902109789021,0,1.20487951204879
"18965","66742","1420","3600950","1860",Schoharie,"360","0950","13","950",SCHOHARIE,New York,1622242111.27,187096.068668,1622242327.12148,"3600950",Schoharie County              ,"Schoharie County, New York","626.3512","050","3600950","360","0950","34469","626.351181582065","0","0","33985","17024","16961","484","248","236","484","248","236","0","0","0",0,0,0,1.40416025994372
"18966","66743","1421","3600970","1860",Schuyler,"360","0970","13","970",SCHUYLER,New York,945412507.202,161836.28158,945361996.918058,"3600970",Schuyler County               ,"Schuyler County, New York","365.0258","050","3600970","360","0970","18840","365.025810176295","0","0","18740","9464","9276","100","52","48","100","52","48","0","0","0",0,0,0,0.530785562632696
"18967","66744","1422","3600990","1860",Seneca,"360","0990","13","990",SENECA,New York,931443685.798,149289.498879,931487196.765037,"3600990",Seneca County                 ,"Seneca County, New York","359.6324","050","3600990","360","0990","28138","359.632418073525","3375","0","27925","14155","13770","213","96","117","213","96","117","0","0","0",0,11.9944558959414,0,0.756983438766081
"18968","66745","1423","3601010","1860",Steuben,"360","1010","13","1010",STEUBEN,New York,3636559005.55,258460.323188,3636559425.79586,"3601010",Steuben County                ,"Steuben County, New York","1404.083","050","3601010","360","1010","66690","1404.08328337375","0","0","66214","33831","32383","475","233","242","475","233","242","0","0","0",0,0,0,0.712250712250712
"18969","66746","1424","3601030","1860",Suffolk,"360","1030","13","1030",SUFFOLK,New York,2416189172.24,1329778.20942,2416189287.01449,"3601030",Suffolk County                ,"Suffolk County, New York","932.8959","050","3601030","360","1030","43275","932.895855954287","0","0","41461","20686","20775","1798","882","916","1798","882","916","0","0","0",0,0,0,4.15482380127094
"18970","66747","1425","3601050","1860",Sullivan,"360","1050","13","1050",SULLIVAN,New York,2581820154.92,252018.370775,2581820093.96295,"3601050",Sullivan County               ,"Sullivan County, New York","996.8463","050","3601050","360","1050","32385","996.846335964327","0","0","32291","16819","15472","94","47","47","94","47","47","0","0","0",0,0,0,0.290257835417632
"18971","66748","1426","3601070","1860",Tioga,"360","1070","13","1070",TIOGA,New York,1354305103.77,194930.88727,1354305325.65533,"3601070",Tioga County                  ,"Tioga County, New York","522.9001","050","3601070","360","1070","28748","522.900124510316","0","0","28499","14351","14148","248","130","118","248","130","118","0","0","0",0,0,0,0.86266870738834
"18972","66749","1427","3601090","1860",Tompkins,"360","1090","13","1090",TOMPKINS,New York,1297652789.18,169311.983005,1297659169.92768,"3601090",Tompkins County               ,"Tompkins County, New York","501.0265","050","3601090","360","1090","31409","501.02654353477","0","0","31112","15433","15679","297","142","155","297","142","155","0","0","0",0,0,0,0.945588843961922
"18973","66750","1428","3601110","1860",Ulster,"360","1110","13","1110",ULSTER,New York,3006324878.03,275094.506682,3006319994.1803,"3601110",Ulster County                 ,"Ulster County, New York","1160.749","050","3601110","360","1110","76381","1160.74852606279","0","0","74772","38160","36612","1609","771","838","1609","771","838","0","0","0",0,0,0,2.1065448213561
"18974","66751","1917","3601130","1860",Warren,"360","1130","13","1130",WARREN,New York,2412971473.38,256845.182994,2412972559.06152,"3601130",Warren County                 ,"Warren County, New York","931.6535","050","3601130","360","1130","21434","931.653495477429","3780","0","21376","11033","10343","58","29","29","58","29","29","0","0","0",0,17.6355323318093,0,0.270598115144163
"18975","66752","1429","3601150","1860",Washington,"360","1150","13","1150",WASHINGTON,New York,2190675107.79,293416.659496,2190675632.64393,"3601150",Washington County             ,"Washington County, New York","845.8244","050","3601150","360","1150","45904","845.824388785277","0","0","45643","22999","22644","259","136","123","259","136","123","0","0","0",0,0,0,0.564220982920878
"18976","66753","1430","3601170","1860",Wayne,"360","1170","13","1170",WAYNE,New York,1572542629.36,216014.939754,1572542848.46567,"3601170",Wayne County                  ,"Wayne County, New York","607.1621","050","3601170","360","1170","47762","607.162104315433","0","0","47489","24138","23351","270","135","135","270","135","135","0","0","0",0,0,0,0.565302960512541
"18977","66754","1431","3601190","1860",Westchester,"360","1190","13","1190",WESTCHESTER,New York,1276805099.03,305527.460215,1276804611.11168,"3601190",Westchester County            ,"Westchester County, New York","492.9772","050","3601190","360","1190","99497","492.977205357692","13563","0","97227","48978","48249","2270","1142","1128","2270","1142","1128","0","0","0",0,13.631566780908,0,2.28147582339166
"18978","66755","1432","3601210","1860",Wyoming,"360","1210","13","1210",WYOMING,New York,1544759520.13,174572.458739,1544759323.93396,"3601210",Wyoming County                ,"Wyoming County, New York","596.4350","050","3601210","360","1210","31968","596.434985857997","0","0","31913","16032","15881","52","25","27","52","25","27","0","0","0",0,0,0,0.162662662662663
"18979","66756","1328","3601230","1860",Yates,"360","1230","13","1230",YATES,New York,969735321.745,140098.807264,969735983.965764,"3601230",Yates County                  ,"Yates County, New York","374.4169","050","3601230","360","1230","20290","374.416901384304","0","0","20133","10157","9976","157","74","83","157","74","83","0","0","0",0,0,0,0.773780187284376
"18980","66757","1433","3700010","1860",Alamance,"370","0010","47","10",ALAMANCE,North Carolina,994178472.174,131740.736764,994358972.070494,"3700010",Alamance County               ,"Alamance County, North Carolina","383.8545","050","3700010","370","0010","11852","383.854454537703","0","0","7985","3872","4113","3867","1934","1933","422","214","208","3445","1720","1725",0,0,29.0668241646979,3.56058049274384
"18981","66758","1434","3700030","1860",Alexander,"370","0030","47","30",ALEXANDER,North Carolina,681523519.258,117059.180104,681522722.343915,"3700030",Alexander County              ,"Alexander County, North Carolina","263.1377","050","3700030","370","0030","6022","263.137702194792","0","0","5387","2680","2707","635","304","331","24","12","12","611","292","319",0,0,10.146130853537,0.39853869146463
"18982","66759","1435","3700050","1860",Alleghany,"370","0050","47","50",ALLEGHANY,North Carolina,587143772.858,128516.857734,587144724.934721,"3700050",Alleghany County              ,"Alleghany County, North Carolina","226.6975","050","3700050","370","0050","3590","226.697478343879","0","0","3351","1712","1639","239","114","125","33","18","15","206","96","110",0,0,5.73816155988858,0.919220055710306
"18983","66760","1436","3700070","1860",Anson,"370","0070","47","70",ANSON,North Carolina,1391165935.05,175375.133837,1391166059.80307,"3700070",Anson County                  ,"Anson County, North Carolina","537.1322","050","3700070","370","0070","13664","537.132171050059","0","0","6561","3279","3282","7103","3469","3634","152","73","79","6951","3396","3555",0,0,50.8709016393443,1.11241217798595
"18984","66761","1437","3700090","1860",Ashe,"370","0090","47","90",ASHE,North Carolina,1105370197.2,158247.678443,1105370368.9585,"3700090",Ashe County                   ,"Ashe County, North Carolina","426.7858","050","3700090","370","0090","7956","426.785819633176","0","0","7423","3738","3685","533","260","273","142","75","67","391","185","206",0,0,4.91452991452991,1.78481649069884
"18985","66762","1438","3700130","1860",Beaufort,"370","0130","47","130",BEAUFORT,North Carolina,2253688975.84,852305.221752,2253691170.99617,"3700130",Beaufort County               ,"Beaufort County, North Carolina","870.1542","050","3700130","370","0130","14766","870.154179286323","0","0","8160","4061","4099","6606","3443","3163","728","377","351","5878","3066","2812",0,0,39.8076662603278,4.93024515779493
"18986","66763","1439","3700150","1860",Bertie,"370","0150","47","150",BERTIE,North Carolina,1833032307.5,265645.013898,1833031866.33616,"3700150",Bertie County                 ,"Bertie County, North Carolina","707.7377","050","3700150","370","0150","14310","707.737731442502","0","0","5806","2826","2980","8504","4214","4290","319","147","172","8185","4067","4118",0,0,57.1977638015374,2.22921034241789
"18987","66764","1440","3700170","1860",Bladen,"370","0170","47","170",BLADEN,North Carolina,2453304768.89,268670.880091,2453070186.92558,"3700170",Bladen County                 ,"Bladen County, North Carolina","947.2263","050","3700170","370","0170","11995","947.226267953425","0","0","6233","3176","3057","5762","3000","2762","435","215","220","5327","2785","2542",0,0,44.4101709045436,3.62651104626928
"18988","66765","1918","3700190","1860",Brunswick,"370","0190","47","190",BRUNSWICK,North Carolina,2566275726.31,619568.071716,2566241186.68307,"3700190",Brunswick County              ,"Brunswick County, North Carolina","990.8446","050","3700190","370","0190","8406","990.844598517584","0","0","4515","2281","2234","3891","2153","1738","260","129","131","3631","2024","1607",0,0,43.1953366642874,3.09302878896027
"18989","66766","1441","3700210","1860",Buncombe,"370","0210","47","210",BUNCOMBE,North Carolina,1597427455.7,215046.686778,1597427522.39635,"3700210",Buncombe County               ,"Buncombe County, North Carolina","616.7702","050","3700210","370","0210","12654","616.770189491647","0","0","10610","5342","5268","2044","1050","994","111","59","52","1933","991","942",0,0,15.2758021179074,0.87719298245614
"18990","66767","1442","3700230","1860",Burke,"370","0230","47","230",BURKE,North Carolina,1333573001.06,196456.569163,1333574225.26596,"3700230",Burke County                  ,"Burke County, North Carolina","514.8954","050","3700230","370","0230","9237","514.895414893375","0","0","6645","3307","3338","2592","1306","1286","221","106","115","2371","1200","1171",0,0,25.6685070910469,2.39255169427303
"18991","66768","1443","3700250","1860",Cabarrus,"370","0250","47","250",CABARRUS,North Carolina,945303996.339,133472.867354,945304774.818533,"3700250",Cabarrus County               ,"Cabarrus County, North Carolina","364.9839","050","3700250","370","0250","10546","364.983913897816","0","0","7391","3708","3683","3155","1587","1568","115","65","50","3040","1522","1518",0,0,28.8260952019723,1.09046083823251
"18992","66769","901","3700270","1860",Caldwell,"370","0270","47","270",CALDWELL,North Carolina,1506312116.83,193612.235989,1506312149.32912,"3700270",Caldwell County               ,"Caldwell County, North Carolina","581.5904","050","3700270","370","0270","7497","581.590360435923","0","0","6295","3116","3179","1202","540","662","114","51","63","1088","489","599",0,0,14.5124716553288,1.52060824329732
"18993","66770","902","3700290","1860",Camden,"370","0290","47","290",CAMDEN,North Carolina,626569727.769,230088.741353,626565676.556826,"3700290",Camden County                 ,"Camden County, North Carolina","241.9199","050","3700290","370","0290","5343","241.919924655653","0","0","2942","1526","1416","2401","1297","1104","274","150","124","2127","1147","980",0,0,39.8090960134756,5.12820512820513
"18994","66771","2001","3700310","1860",Carteret,"370","0310","47","310",CARTERET,North Carolina,1186409104.24,1393644.80405,1186335895.29641,"3700310",Carteret County               ,"Carteret County, North Carolina","458.0751","050","3700310","370","0310","8186","458.07511660432","0","0","6064","3001","3063","2122","1044","1078","153","60","93","1969","984","985",0,0,24.0532616662595,1.86904471048131
"18995","66772","903","3700330","1860",Caswell,"370","0330","47","330",CASWELL,North Carolina,1109624967.83,133027.460355,1109624941.44741,"3700330",Caswell County                ,"Caswell County, North Carolina","428.4286","050","3700330","370","0330","16215","428.428595759469","0","0","6578","3252","3326","9637","4967","4670","282","126","156","9355","4841","4514",0,0,57.6934936786926,1.73913043478261
"18996","66773","2085","3700350","1860",Catawba,"370","0350","47","350",CATAWBA,North Carolina,1070992758.98,149510.787617,1070992746.22073,"3700350",Catawba County                ,"Catawba County, North Carolina","413.5126","050","3700350","370","0350","10729","413.512616515545","0","0","9033","4330","4703","1696","820","876","32","14","18","1664","806","858",0,0,15.5093671358002,0.298257060303849
"18997","66774","904","3700370","1860",Chatham,"370","0370","47","370",CHATHAM,North Carolina,2158850649.97,199411.638228,2159057665.56182,"3700370",Chatham County                ,"Chatham County, North Carolina","833.5369","050","3700370","370","0370","19101","833.53689691197","0","0","12549","6129","6420","6552","3247","3305","306","138","168","6246","3109","3137",0,0,32.6998586461442,1.60201036594943
"18998","66775","905","3700390","1860",Cherokee,"370","0390","47","390",CHEROKEE,North Carolina,2469115317.64,275336.621727,2469114447.94482,"3700390",Cherokee County               ,"Cherokee County, North Carolina","953.3308","050","3700390","370","0390","9166","953.330754960775","0","0","8583","4457","4126","557","268","289","38","24","14","519","244","275",0,0,5.66222998036221,0.414575605498582
"18999","66776","906","3700410","1860",Chowan,"370","0410","47","410",CHOWAN,North Carolina,448562018.06,140581.536021,448561905.460692,"3700410",Chowan County                 ,"Chowan County, North Carolina","173.1908","050","3700410","370","0410","6842","173.190763618363","0","0","2979","1416","1563","3863","1943","1920","150","67","83","3713","1876","1837",0,0,54.2677579655072,2.19234142063724
"19000","66777","907","3700450","1860",Cleveland,"370","0450","47","450",CLEVELAND,North Carolina,1201577087.08,158117.035484,1201577017.02536,"3700450",Cleveland County              ,"Cleveland County, North Carolina","463.9315","050","3700450","370","0450","12348","463.931507526519","0","0","10108","5007","5101","2240","1104","1136","109","59","50","2131","1045","1086",0,0,17.2578555231616,0.882734045999352
"19001","66778","908","3700470","1860",Columbus,"370","0470","47","470",COLUMBUS,North Carolina,2094352597.32,281226.502241,2094387829.8896,"3700470",Columbus County               ,"Columbus County, North Carolina","808.6341","050","3700470","370","0470","8597","808.63405953251","0","0","5779","3016","2763","2818","1424","1394","355","193","162","2463","1231","1232",0,0,28.6495289054321,4.12934744678376
